product_code,Product Name,product_description,MRP,our_price,a. Whole Sale Price,shipping _charge,product_category,product_subcategory,product_subtopic,products_pagetitle,products_metadescription,products_keywords,image_url,Sub_Description ,Brand,status
PeC138,"Dove Shampoo Damage Therapy - Dandruff Care, Pack of 48 U...",,72,,,,Personal Care,Hair Care,Hair Wash,"Dove Shampoo Damage Therapy - Dandruff Care, Pack of 48 U",,,p138.jpg,,Dove,1
PeC139,"Dove Shampoo Intense Repair, Pack of 48 U X 6 ml",,72,,,,Personal Care,Hair Care,Hair Wash,"Dove Shampoo Intense Repair, Pack of 48 U X 6 ml",,,p139.jpg,,Dove,1
PeC140,"Dove Shampoo Dryness Care, Pack of 64 U X 8 ml each",,160,,,,Personal Care,Hair Care,Hair Wash,"Dove Shampoo Dryness Care, Pack of 64 U X 8 ml each",,,p140.jpg,,Dove,1
PeC141,Meera Badam Shampoo 80 ml,,72,,,,Personal Care,Hair Care,Hair Wash,Meera Badam Shampoo 80 ml,,,p141.jpg,,Meera,1
PeC142,Meera Badam Shampoo Pack of 20 U X 7 ml each,,48,,,,Personal Care,Hair Care,Hair Wash,Meera Badam Shampoo Pack of 20 U X 7 ml each,,,p142.jpg,,Meera,1
PeC143,Meera Badam Shampoo 180 ml,,130,,,,Personal Care,Hair Care,Hair Wash,Meera Badam Shampoo 180 ml,,,p143.jpg,,Meera,1
PeC144,"Pantene Shampoo Hair Fall Control, Pack of 16 U X 5 ml",,18,,,,Personal Care,Hair Care,Hair Wash,"Pantene Shampoo Hair Fall Control, Pack of 16 U X 5 ml",,,p144.jpg,,Pantene,1
PeC145,"Pantene Shampoo Hair Fall Control, Pack Of 960 X 5 ml",,720,,,,Personal Care,Hair Care,Hair Wash,"Pantene Shampoo Hair Fall Control, Pack Of 960 X 5 ml",,,p145.jpg,,Pantene,1
PeC146,"Head & Shoulders Shampoo Smooth & Silky, 80 ml",,79,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Smooth & Silky, 80 ml",,,p146.jpg,,Head & Shoulders,1
PeC147,"Head & Shoulders Shampoo Cool Menthol, 80 ml",,79,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Cool Menthol, 80 ml",,,p147.jpg,,Head & Shoulders,1
PeC148,"Head & Shoulders Shampoo Silky Black, 80 ml",,79,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Silky Black, 80 ml",,,p148.jpg,,Head & Shoulders,1
PeC149,"Head & Shoulders Shampoo Smooth & Silky, 375 ml",,305,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Smooth & Silky, 375 ml",,,p149.jpg,,Head & Shoulders,1
PeC150,"Head & Shoulders Shampoo Cool Menthol, 375 ml",,305,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Cool Menthol, 375 ml",,,p150.jpg,,Head & Shoulders,1
PeC151,"Head & Shoulders Shampoo Lemon fresh, 375 ml",,305,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Lemon fresh, 375 ml",,,p151.jpg,,Head & Shoulders,1
PeC152,"Head & Shoulders Shampoo Silky Black, 170 ml",,163,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Silky Black, 170 ml",,,p152.jpg,,Head & Shoulders,1
PeC153,"Head & Shoulders Shampoo Smooth & Silky, 170 ml",,163,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Smooth & Silky, 170 ml",,,p153.jpg,,Head & Shoulders,1
PeC154,"Head & Shoulders Shampoo Cool Menthol, 170 ml",,163,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Cool Menthol, 170 ml",,,p154.jpg,,Head & Shoulders,1
PeC155,"Head & Shoulders Shampoo Dry Scalp, 375 ml",,305,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Dry Scalp, 375 ml",,,p155.jpg,,Head & Shoulders,1
PeC156,"Dove Shampoo Hair Fall Rescue, Pack of 64 U X 8 ml",,192,,,,Personal Care,Hair Care,Hair Wash,"Dove Shampoo Hair Fall Rescue, Pack of 64 U X 8 ml",,,p156.jpg,,Dove,1
PeC157,"Sunsilk Shampoo Black Shine, Pack of 960 U X 6.5 ml",,960,,,,Personal Care,Hair Care,Hair Wash,"Sunsilk Shampoo Black Shine, Pack of 960 U X 6.5 ml",,,p157.jpg,,Sunsilk,1
PeC158,"Clinic Plus Shampoo Strong & Long, Pack of 128 U X 3.5 ml...",,64,,,,Personal Care,Hair Care,Hair Wash,"Clinic Plus Shampoo Strong & Long, Pack of 128 U X 3.5 ml...",,,p158.jpg,,Clinic Plus,1
PeC159,"Dove Conditioner Intense Repair, 90 ml",,79,,,,Personal Care,Hair Care,Hair Wash,"Dove Conditioner Intense Repair, 90 ml",,,p159.jpg,,Dove,1
PeC160,"Dove Conditioner Hair Fall Therapy, 90 ml",,79,,,,Personal Care,Hair Care,Hair Wash,"Dove Conditioner Hair Fall Therapy, 90 ml",,,p160.jpg,,Dove,1
PeC161,"Dove Shampoo Hair Fall Rescue, 375 ml",,259,,,,Personal Care,Hair Care,Hair Wash,"Dove Shampoo Hair Fall Rescue, 375 ml",,,p161.jpg,,Dove,1
PeC162,"Sunsilk Conditioner Thick & Long, 90 ml",,66,,,,Personal Care,Hair Care,Hair Wash,"Sunsilk Conditioner Thick & Long, 90 ml",,,p162.jpg,,Sunsilk,1
PeC163,"Loreal Paris Shampoo Colour Protect, 375 ml",,265,,,,Personal Care,Hair Care,Hair Wash,"Loreal Paris Shampoo Colour Protect, 375 ml",,,p163.jpg,,Loreal,1
PeC164,"Loreal Paris Shampoo Total Repair, 375 ml",,235,,,,Personal Care,Hair Care,Hair Wash,"Loreal Paris Shampoo Total Repair, 375 ml",,,p164.jpg,,Loreal,1
PeC165,"All Clear Shampoo Active Care, Pack of 32 U X 7 ml",,96,,,,Personal Care,Hair Care,Hair Wash,"All Clear Shampoo Active Care, Pack of 32 U X 7 ml",,,p165.jpg,,ALL Clear,1
PeC166,"Head & Shoulders Shampoo Basic Clean, Pack of 16 U X 5 ml",,24,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Basic Clean, Pack of 16 U X 5 ml",,,p166.jpg,,Head & Shoulders,1
PeC167,"Head & Shoulders Shampoo Silky Black, Pack of 16 U X 5 ml...",,24,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Silky Black, Pack of 16 U X 5 ml...",,,p167.jpg,,Head & Shoulders,1
PeC168,"Pantene Shampoo Hair Fall Control, 180 ml",,155,,,,Personal Care,Hair Care,Hair Wash,"Pantene Shampoo Hair Fall Control, 180 ml",,,p168.jpg,,Pantene,1
PeC169,"Pantene Shampoo Silky Smooth, 180 ml",,155,,,,Personal Care,Hair Care,Hair Wash,"Pantene Shampoo Silky Smooth, 180 ml",,,p169.jpg,,Pantene,1
PeC170,"Pantene Shampoo Long Black, 180 ml",,155,,,,Personal Care,Hair Care,Hair Wash,"Pantene Shampoo Long Black, 180 ml",,,p170.jpg,,Pantene,1
PeC171,"Pantene Shampoo Silky Smooth, 675 ml",,427,,,,Personal Care,Hair Care,Hair Wash,"Pantene Shampoo Silky Smooth, 675 ml",,,p171.jpg,,Pantene,1
PeC172,"Pantene Shampoo Hair Fall Control, 675 ml",,427,,,,Personal Care,Hair Care,Hair Wash,"Pantene Shampoo Hair Fall Control, 675 ml",,,p172.jpg,,Pantene,1
PeC173,"Pantene Shampoo Silky Smooth, 340 ml",,264,,,,Personal Care,Hair Care,Hair Wash,"Pantene Shampoo Silky Smooth, 340 ml",,,p173.jpg,,Pantene,1
PeC174,"Pantene Shampoo Hair Fall Control, 340 ml",,264,,,,Personal Care,Hair Care,Hair Wash,"Pantene Shampoo Hair Fall Control, 340 ml",,,p174.jpg,,Pantene,1
PeC175,"Pantene Shampoo Hair Fall Control, 80 ml",,75,,,,Personal Care,Hair Care,Hair Wash,"Pantene Shampoo Hair Fall Control, 80 ml",,,p175.jpg,,Pantene,1
PeC176,"Pantene Shampoo Long Black, 80 ml",,75,,,,Personal Care,Hair Care,Hair Wash,"Pantene Shampoo Long Black, 80 ml",,,p176.jpg,,Pantene,1
PeC177,"Head & Shoulders Shampoo Smooth & Silky, 675ml",,468,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Smooth & Silky, 675ml",,,p177.jpg,,Head & Shoulders,1
PeC178,"Head & Shoulders Shampoo Anti Hair fall, 675 ml",,468,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Anti Hair fall, 675 ml",,,p178.jpg,,Head & Shoulders,1
PeC179,"Dove Shampoo Dryness Care, 180 ml",,155,,,,Personal Care,Hair Care,Hair Wash,"Dove Shampoo Dryness Care, 180 ml",,,p179.jpg,,Dove,1
PeC180,"Head & Shoulders Shampoo Cool Menthol, Pack of 16 X 8 ml",,48,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Cool Menthol, Pack of 16 X 8 ml",,,p180.jpg,,Head & Shoulders,1
PeC181,"Head & Shoulders Shampoo Smooth & Silky, Pack of 16 U X 7...",,48,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Smooth & Silky, Pack of 16 U X 7...",,,p181.jpg,,Head & Shoulders,1
PeC182,"Head & Shoulders Shampoo Anti Hair fall, Pack of 16 U X 7...",,48,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Anti Hair fall, Pack of 16 U X 7",,,p182.jpg,,Head & Shoulders,1
PeC183,"Pantene Shampoo Hair Fall Control, Pack of 16 U X 7.5 ml",,48,,,,Personal Care,Hair Care,Hair Wash,"Pantene Shampoo Hair Fall Control, Pack of 16 U X 7.5 ml",,,p183.jpg,,Pantene,1
PeC184,"Pantene Shampoo Lively Clean, Pack of 16 U X 8 ml",,48,,,,Personal Care,Hair Care,Hair Wash,"Pantene Shampoo Lively Clean, Pack of 16 U X 8 ml",,,p184.jpg,,Pantene,1
PeC185,"Pantene Shampoo Long Black, Pack of 16 U X 8 ml",,48,,,,Personal Care,Hair Care,Hair Wash,"Pantene Shampoo Long Black, Pack of 16 U X 8 ml",,,p185.jpg,,Pantene,1
PeC186,"Loreal Paris Conditioner Total Repair, 90 ml",,72,,,,Personal Care,Hair Care,Hair Wash,"Loreal Paris Conditioner Total Repair, 90 ml",,,p186.jpg,,Loreal,1
PeC187,"Loreal Paris Shampoo Total Repair, 180 ml",,145,,,,Personal Care,Hair Care,Hair Wash,"Loreal Paris Shampoo Total Repair, 180 ml",,,p187.jpg,,Loreal,1
PeC188,"Loreal Paris Shampoo Total Repair, 90 ml",,72,,,,Personal Care,Hair Care,Hair Wash,"Loreal Paris Shampoo Total Repair, 90 ml",,,p188.jpg,,Loreal,1
PeC189,"Loreal Paris Conditioner Colour Protect, 180 ml",,150,,,,Personal Care,Hair Care,Hair Wash,"Loreal Paris Conditioner Colour Protect, 180 ml",,,p189.jpg,,Loreal,1
PeC190,"Loreal Paris Shampoo Colour Protect, 180 ml",,145,,,,Personal Care,Hair Care,Hair Wash,"Loreal Paris Shampoo Colour Protect, 180 ml",,,p190.jpg,,Loreal,1
PeC191,Dove Shampoo Daily Shine 200 ml,,155,,,,Personal Care,Hair Care,Hair Wash,Dove Shampoo Daily Shine 200 ml,,,p191.jpg,,Dove,1
PeC192,"Dove Shampoo Intense Repair, 340 ml",,259,,,,Personal Care,Hair Care,Hair Wash,"Dove Shampoo Intense Repair, 340 ml",,,p192.jpg,,Dove,1
PeC193,"Dove Shampoo Daily Shine, 340 ml",,259,,,,Personal Care,Hair Care,Hair Wash,"Dove Shampoo Daily Shine, 340 ml",,,p193.jpg,,Dove,1
PeC194,"Chik Shampoo Black & Thick, Pack of 20 U X 7 ml",,16,,,,Personal Care,Hair Care,Hair Wash,"Chik Shampoo Black & Thick, Pack of 20 U X 7 ml",,,p194.jpg,,Chik ,1
PeC195,"All Clear Shampoo Dandruff Clean, Pack of 48 U X 5 ml",,72,,,,Personal Care,Hair Care,Hair Wash,"All Clear Shampoo Dandruff Clean, Pack of 48 U X 5 ml",,,p195.jpg,,ALL Clear,1
PeC196,"Clinic Plus Shampoo Thick, 360 ml",,199,,,,Personal Care,Hair Care,Hair Wash,"Clinic Plus Shampoo Thick, 360 ml",,,p196.jpg,,Clinic Plus,1
PeC197,"Clinic Plus Shampoo Strong & Long, Pack of 64 U X 6.5 ml ...",,64,,,,Personal Care,Hair Care,Hair Wash,"Clinic Plus Shampoo Strong & Long, Pack of 64 U X 6.5 ml ...",,,p197.jpg,,Clinic Plus,1
PeC198,"Clinic Plus Shampoo Strong & Long, Pack of 768 U X 6.5 ml",,768,,,,Personal Care,Hair Care,Hair Wash,"Clinic Plus Shampoo Strong & Long, Pack of 768 U X 6.5 ml",,,p198.jpg,,Clinic Plus,1
PeC199,"Dove Shampoo Daily Therapy, Pack of 64 U X 7.5 ml",,192,,,,Personal Care,Hair Care,Hair Wash,"Dove Shampoo Daily Therapy, Pack of 64 U X 7.5 ml",,,p199.jpg,,Dove,1
PeC200,"Dove Shampoo Intense Repair, Pack of 64 U X 7.5 ml",,192,,,,Personal Care,Hair Care,Hair Wash,"Dove Shampoo Intense Repair, Pack of 64 U X 7.5 ml",,,p200.jpg,,Dove,1
PeC201,"Sunsilk Shampoo Soft & Smooth, 360 ml",,220,,,,Personal Care,Hair Care,Hair Wash,"Sunsilk Shampoo Soft & Smooth, 360 ml",,,p201.jpg,,Sunsilk,1
PeC202,"Sunsilk Shampoo Thick & Long, 360 ml",,220,,,,Personal Care,Hair Care,Hair Wash,"Sunsilk Shampoo Thick & Long, 360 ml",,,p202.jpg,,Sunsilk,1
PeC203,"Sunsilk Shampoo Black Shine, 360 ml",,220,,,,Personal Care,Hair Care,Hair Wash,"Sunsilk Shampoo Black Shine, 360 ml",,,p203.jpg,,Sunsilk,1
PeC204,"Sunsilk Shampoo Soft , 32 U X 7 ml",,64,,,,Personal Care,Hair Care,Hair Wash,"Sunsilk Shampoo Soft , 32 U X 7 ml",,,p204.jpg,,Sunsilk,1
PeC205,"Sunsilk Shampoo Thick, Pack of 64 U X 7 ml",,128,,,,Personal Care,Hair Care,Hair Wash,"Sunsilk Shampoo Thick, Pack of 64 U X 7 ml",,,p205.jpg,,Sunsilk,1
PeC206,"Sunsilk Shampoo Black Shine, Pack of 64 U X 7 ml",,128,,,,Personal Care,Hair Care,Hair Wash,"Sunsilk Shampoo Black Shine, Pack of 64 U X 7 ml",,,p206.jpg,,Sunsilk,1
PeC207,"Garnier Fructis Shampoo Long & Strong, 375 ml",,230,,,,Personal Care,Hair Care,Hair Wash,"Garnier Fructis Shampoo Long & Strong, 375 ml",,,p207.jpg,,Garnier,1
PeC208,"Garnier Fructis Shampoo Long & Strong, 180 ml",,135,,,,Personal Care,Hair Care,Hair Wash,"Garnier Fructis Shampoo Long & Strong, 180 ml",,,p208.jpg,,Garnier,1
PeC209,"Dabur Vatika Shampoo Smooth & Shine, 200 ml",,121,,,,Personal Care,Hair Care,Hair Wash,"Dabur Vatika Shampoo Smooth & Shine, 200 ml",,,p209.jpg,,Dabur,1
PeC210,"Nyle Shampoo Long & Strong, 800 ml",,245,,,,Personal Care,Hair Care,Hair Wash,"Nyle Shampoo Long & Strong, 800 ml",,,p210.jpg,,Nyle,1
PeC211,"Nyle Shampoo Smooth & Silky, 800 ml",,245,,,,Personal Care,Hair Care,Hair Wash,"Nyle Shampoo Smooth & Silky, 800 ml",,,p211.jpg,,Nyle,1
PeC212,"Nyle Shampoo Dryness Control, 800 ml",,245,,,,Personal Care,Hair Care,Hair Wash,"Nyle Shampoo Dryness Control, 800 ml",,,p212.jpg,,Nyle,1
PeC213,"Loreal Paris Shampoo Fall Repair, 8 ml",,48,,,,Personal Care,Hair Care,Hair Wash,"Loreal Paris Shampoo Fall Repair, 8 ml",,,p213.jpg,,Loreal,1
PeC214,"Garnier Fructis Shampoo Long & Strong, 7.5 ml",,36,,,,Personal Care,Hair Care,Hair Wash,"Garnier Fructis Shampoo Long & Strong, 7.5 ml",,,p214.jpg,,Garnier,1
PeC215,"Garnier Fructis Conditioner Long & Strong, 7.5 ml",,100,,,,Personal Care,Hair Care,Hair Wash,"Garnier Fructis Conditioner Long & Strong, 7.5 ml",,,p215.jpg,,Garnier,1
PeC216,"Himalaya Shampoo Anti Dandruff, 200 ml",,130,,,,Personal Care,Hair Care,Hair Wash,"Himalaya Shampoo Anti Dandruff, 200 ml",,,p216.jpg,,Himalaya,1
PeC217,"Loreal Paris Conditioner Total Repair, 180 ml",,150,,,,Personal Care,Hair Care,Hair Wash,"Loreal Paris Conditioner Total Repair, 180 ml",,,p217.jpg,,Loreal,1
PeC218,Roots Anti -Bacteria Cushion Hairbrush ,,251,,,,Personal Care,Hair Care,Hair Wash,Roots Anti -Bacteria Cushion Hairbrush ,,,p218.jpg,,Roots,1
PeC219,Roots Wooden Comb Model No 1102 1 nos,,125,,,,Personal Care,Hair Care,Hair Wash,Roots Wooden Comb Model No 1102 1 nos,,,p219.jpg,,Roots,1
PeC220,Roots Sports Vent Brush Model No RSL30  1,,245,,,,Personal Care,Hair Care,Hair Wash,Roots Sports Vent Brush Model No RSL30  1,,,p220.jpg,,Roots,1
PeC221,Roots Wooden Cushion Brush Model No RW O,,195,,,,Personal Care,Hair Care,Hair Wash,Roots Wooden Cushion Brush Model No RW O,,,p221.jpg,,Roots,1
PeC222,Himalaya Neem Facial Kit Pack of 3 X 50 g each,,175,,,,Personal Care,Skin Care,Face Care,Himalaya Neem Facial Kit Pack of 3 X 50 g each,,,p222.jpg,,Himalaya,1
PeC223,"Joy Facial Glow Kit 24 Carat Gold, 55 g",,200,,,,Personal Care,Skin Care,Face Care,"Joy Facial Glow Kit 24 Carat Gold, 55 g",,,p223.jpg,,Joy,1
PeC224,"Joy Face Wash Lemon, 120 ml",,90,,,,Personal Care,Skin Care,Face Care,"Joy Face Wash Lemon, 120 ml",,,p224.jpg,,Joy,1
PeC225,"Ponds Men Face Wash Energy Charge, 50 g",,90,,,,Personal Care,Skin Care,Face Care,"Ponds Men Face Wash Energy Charge, 50 g",,,p225.jpg,,Ponds,1
PeC226,"Biotique Face Wash Neem, 50 ml",,55,,,,Personal Care,Skin Care,Face Care,"Biotique Face Wash Neem, 50 ml",,,p226.jpg,,Biotique,1
PeC227,"Himalaya Face Pack Purifying Neem, 50 g",,70,,,,Personal Care,Skin Care,Face Care,"Himalaya Face Pack Purifying Neem, 50 g",,,p227.jpg,,Himalaya,1
PeC228,"Himalaya Face Wash Purifying Neem, 100 ml",,100,,,,Personal Care,Skin Care,Face Care,"Himalaya Face Wash Purifying Neem, 100 ml",,,p228.jpg,,Himalaya,1
PeC229,"Himalaya Face Wash Purifying Neem, 50 ml",,55,,,,Personal Care,Skin Care,Face Care,"Himalaya Face Wash Purifying Neem, 50 ml",,,p229.jpg,,Himalaya,1
PeC230,"Himalaya Face Wash Purifying Neem, Pack of 15ml X 12 U",,180,,,,Personal Care,Skin Care,Face Care,"Himalaya Face Wash Purifying Neem, Pack of 15ml X 12 U",,,p230.jpg,,Himalaya,1
PeC231,"Nivea Men Face Wash All in One, 50 g",,99,,,,Personal Care,Skin Care,Face Care,"Nivea Men Face Wash All in One, 50 g",,,p231.jpg,,Nivea,1
PeC232,Fair And Handsome Face Wash 50 g,,70,,,,Personal Care,Skin Care,Face Care,Fair And Handsome Face Wash 50 g,,,p232.jpg,,Fair & Handsome,1
PeC233,Johnsons Ear Buds Pack Of 150,,70,,,,Personal Care,Skin Care,Face Care,Johnsons Ear Buds Pack Of 150,,,p233.jpg,,Johnson & Johnsons,1
PeC234,Johnsons Ear Buds Pack Of 60,,35,,,,Personal Care,Skin Care,Face Care,Johnsons Ear Buds Pack Of 60,,,p234.jpg,,Johnson & Johnsons,1
PeC235,Johnsons Ear Buds Pack Of 30,,20,,,,Personal Care,Skin Care,Face Care,Johnsons Ear Buds Pack Of 30,,,p235.jpg,,Johnson & Johnsons,1
PeC236,"Garnier Skin Naturals Facewash Fairness, 100 g",,145,,,,Personal Care,Skin Care,Face Care,"Garnier Skin Naturals Facewash Fairness, 100 g",,,p236.jpg,,garnier,1
PeC237,"Lakme Fruit Burst Face Wash Strawberry, 100 g",,175,,,,Personal Care,Skin Care,Face Care,"Lakme Fruit Burst Face Wash Strawberry, 100 g",,,p237.jpg,,Lakme,1
PeC238,"Nivea Facewash Purifying, 75 ml",,99,,,,Personal Care,Skin Care,Face Care,"Nivea Facewash Purifying, 75 ml",,,p238.jpg,,Nivea,1
PeC239,Clean & Clear Foaming Face Wash 100 ml,,99,,,,Personal Care,Skin Care,Face Care,Clean & Clear Foaming Face Wash 100 ml,,,p239.jpg,,Clean & Clear,1
PeC240,"Nivea Facewash Total Face Cleanup, 50 ml",,99,,,,Personal Care,Skin Care,Face Care,"Nivea Facewash Total Face Cleanup, 50 ml",,,p240.jpg,,Nivea,1
PeC241,Clean & Clear Foaming Face Wash 50 ml,,55,,,,Personal Care,Skin Care,Face Care,Clean & Clear Foaming Face Wash 50 ml,,,p241.jpg,,Clean & Clear,1
PeC242,"Ponds Facewash Pure White, 50 g",,99,,,,Personal Care,Skin Care,Face Care,"Ponds Facewash Pure White, 50 g",,,p242.jpg,,Ponds,1
PeC243,"Garnier Pure Active Facewash Neem, 50 ml",,55,,,,Personal Care,Skin Care,Face Care,"Garnier Pure Active Facewash Neem, 50 ml",,,p243.jpg,,Garnier,1
PeC244,Clean & Clear Foaming Face Wash 150 ml,,130,,,,Personal Care,Skin Care,Face Care,Clean & Clear Foaming Face Wash 150 ml,,,p244.jpg,,Clean & Clear,1
PeC245,"Lotus Face Wash Jojoba, 120 g",,175,,,,Personal Care,Skin Care,Face Care,"Lotus Face Wash Jojoba, 120 g",,,p245.jpg,,Lotus,1
PeC246,"Ponds Facewash White Beauty, 50 g",,82,,,,Personal Care,Skin Care,Face Care,"Ponds Facewash White Beauty, 50 g",,,p246.jpg,,Ponds,1
PeC247,"Garnier Skin Naturals Facewash Fairness, 50 g",,78,,,,Personal Care,Skin Care,Face Care,"Garnier Skin Naturals Facewash Fairness, 50 g",,,p247.jpg,,Garnier,1
PeC248,"Clean & Clear Morning Energy Face Wash Brightening Berry,...",,110,,,,Personal Care,Skin Care,Face Care,Clean & Clear Morning Energy Face Wash Brightening Berry,,,p248.jpg,,Clean & Clear,1
PeC249,Lotus Apricot Scrub 100 g,,135,,,,Personal Care,Skin Care,Face Care,Lotus Apricot Scrub 100 g,,,p249.jpg,,Lotus,1
PeC250,"Fair & Lovely Facewash Muti Vitamin, 50 g",,55,,,,Personal Care,Skin Care,Face Care,"Fair & Lovely Facewash Muti Vitamin, 50 g",,,p250.jpg,,Fair & Lovely,1
PeC251,"Ponds Facewash White Beauty, 100 g",,145,,,,Personal Care,Skin Care,Face Care,"Ponds Facewash White Beauty, 100 g",,,p251.jpg,,Ponds,1
PeC252,Dabur Gulabari Face Freshener Spray 100 ml,,75,,,,Personal Care,Skin Care,Face Care,Dabur Gulabari Face Freshener Spray 100 ml,,,p252.jpg,,Dabur,1
PeC253,Dabur Gulabari Gulab Jal 120 ml,,40,,,,Personal Care,Skin Care,Face Care,Dabur Gulabari Gulab Jal 120 ml,,,p253.jpg,,Dabur,1
PeC254,Dabur Gulabari Gulab Jal 59 ml,,25,,,,Personal Care,Skin Care,Face Care,Dabur Gulabari Gulab Jal 59 ml,,,p254.jpg,,Dabur,1
PeC255,Oxy Life Creme Bleach 27 g,,80,,,,Personal Care,Skin Care,Face Care,Oxy Life Creme Bleach 27 g,,,p255.jpg,,OXY,1
PeC256,"Fem Fairness Creme Bleach Saffron, 26.4 g",,54,,,,Personal Care,Skin Care,Face Care,"Fem Fairness Creme Bleach Saffron, 26.4 g",,,p256.jpg,,Fem,1
PeC257,"Fem Creme Bleach Gold, 8g",,36,,,,Personal Care,Skin Care,Face Care,"Fem Creme Bleach Gold, 8 g",,,p257.jpg,,Fem,1
PeC258,"Fem Creme Bleach Gold, 6.4 g",,62,,,,Personal Care,Skin Care,Face Care,"Fem Creme Bleach Gold, 6.4 g",,,p258.jpg,,Fem,1
PeC259,"Garnier Men Face Wash Oil Clear, 100 g",,160,,,,Personal Care,Skin Care,Face Care,"Garnier Men Face Wash Oil Clear, 100 g",,,p259.jpg,,Garnier,1
PeC260,"Nivea Men Face Wash Dark Spot Reduction, 50 ml",,95,,,,Personal Care,Skin Care,Face Care,"Nivea Men Face Wash Dark Spot Reduction, 50 ml",,,p260.jpg,,Nivea,1
PeC261,"Garnier Men Face Wash Oil Clear, 50 g",,85,,,,Personal Care,Skin Care,Face Care,"Garnier Men Face Wash Oil Clear, 50 g",,,p261.jpg,,garnier,1
PeC262,"Garnier Men Face Wash Intense Fresh, 50 g",,85,,,,Personal Care,Skin Care,Face Care,"Garnier Men Face Wash Intense Fresh, 50 g",,,p262.jpg,,garnier,1
PeC263,"Garnier Men Face Wash Power Light Fairness, 100 ml",,150,,,,Personal Care,Skin Care,Face Care,"Garnier Men Face Wash Power Light Fairness, 100 ml",,,p263.jpg,,garnier,1
PeC264,Lakme Kajal Eyeconic,,200,,,,Personal Care,Skin Care,Face Care,Lakme Kajal Eyeconic,,,p264.jpg,,Lakme,1
PeC265,Maybelline Colossal Kajal 35 g,,175,,,,Personal Care,Skin Care,Face Care,Maybelline Colossal Kajal 35 g,,,p265.jpg,,Maybelline,1
PeC266,VLCC Facial Kit Gold,,235,,,,Personal Care,Skin Care,Face Care,VLCC Facial Kit Gold,,,p266.jpg,,VLCC,1
PeC267,Himalaya Neem Face Wash 150 ml,,130,,,,Personal Care,Skin Care,Face Care,Himalaya Neem Face Wash 150 ml,,,p267.jpg,,Himalaya,1
PeC268,"Clean & Clear Pimple Clearing Face Wash, 40 ml",,55,,,,Personal Care,Skin Care,Face Care,"Clean & Clear Pimple Clearing Face Wash, 40 ml",,,p268.jpg,,Clean & Clear,1
PeC269,"Garnier Men Face Wash Acno Fight, 50 g",,74,,,,Personal Care,Skin Care,Face Care,"Garnier Men Face Wash Acno Fight, 50 g",,,p269.jpg,,garnier,1
PeC270,VLCC Maximum Sun Block Lotion SPF 70 60,,475,,,,Personal Care,Skin Care,Face Care,VLCC Maximum Sun Block Lotion SPF 70 60,,,p270.jpg,,VLCC,1
PeC271,Himalaya Herbals Clarifying Mud Pack 100,,130,,,,Personal Care,Skin Care,Face Care,Himalaya Herbals Clarifying Mud Pack 100,,,p271.jpg,,Himalaya,1
PeC272,Palmers Cocoa Butter Formula Nursing,,390,,,,Personal Care,Skin Care,Face Care,Palmers Cocoa Butter Formula Nursing,,,p272.jpg,,Palmers,1
PeC273,Lotus Radiant Platinum Cellular Anti Age,,1550,,,,Personal Care,Skin Care,Face Care,Lotus Radiant Platinum Cellular Anti Age,,,p273.jpg,,Lotus,1
PeC274,Lotus Safe Sun Anti Ageing Anti Tan Ultra,,745,,,,Personal Care,Skin Care,Face Care,Lotus Safe Sun Anti Ageing Anti Tan Ultra,,,p274.jpg,,Lotus,1
PeC275,Kara Deep Pore Cleansing Wipes With Jojo,,140,,,,Personal Care,Skin Care,Face Care,Kara Deep Pore Cleansing Wipes With Jojo,,,p275.jpg,,Kara,1
PeC276,Lakeme Perfect Rradiance UV Day Creme SPF,,249,,,,Personal Care,Skin Care,Face Care,Lakeme Perfect Rradiance UV Day Creme SPF,,,p276.jpg,,Lakme,1
PeC277,Lotus Almond Youth Anti Wrinkle Cream 50,,395,,,,Personal Care,Skin Care,Face Care,Lotus Almond Youth Anti Wrinkle Cream 50,,,p277.jpg,,Lotus,1
PeC278,Garnier White Complete,,185,,,,Personal Care,Skin Care,Face Care,Garnier White Complete,,,p278.jpg,,garnier,1
